record_id,entity_id,entity_name,sector,asset_id,severity,category,opened_at,closed_at,escalated,disposition,investigation_notes,closure_time_minutes
ALT-0000115,CSE-001,Northern Grid Operator,Power,AST-001-02,LOW,Denial of Service,2026-01-17T11:13:00,2026-01-17T13:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 001789),134.00
ALT-0000116,CSE-001,Northern Grid Operator,Power,AST-001-02,LOW,Vulnerability Exploit,2026-01-17T12:13:00,2026-01-17T16:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 001069),254.00
ALT-0000117,CSE-001,Northern Grid Operator,Power,AST-001-02,LOW,Vulnerability Exploit,2026-01-17T13:13:00,2026-01-17T17:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 002329),254.00
ALT-0000118,CSE-001,Northern Grid Operator,Power,AST-001-02,LOW,Policy Violation,2026-01-17T14:13:00,2026-01-17T20:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 001609),374.00
ALT-0000119,CSE-001,Northern Grid Operator,Power,AST-001-02,LOW,Malware,2026-01-17T16:13:00,2026-01-17T17:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 002149),74.00
ALT-0000120,CSE-001,Northern Grid Operator,Power,AST-001-02,LOW,Phishing,2026-01-17T17:13:00,2026-01-17T20:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 001429),194.00
ALT-0000121,CSE-001,Northern Grid Operator,Power,AST-001-02,LOW,Phishing,2026-01-17T18:13:00,2026-01-17T21:27:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 002689),194.00
ALT-0000122,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Unauthorized Access,2026-01-18T08:36:00,2026-01-18T15:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 002508),433.00
ALT-0000123,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Data Exfiltration,2026-01-18T09:36:00,2026-01-18T11:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 001788),133.00
ALT-0000124,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Denial of Service,2026-01-18T10:36:00,2026-01-18T14:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 001068),253.00
ALT-0000125,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Denial of Service,2026-01-18T11:36:00,2026-01-18T15:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 002328),253.00
ALT-0000126,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Vulnerability Exploit,2026-01-18T12:36:00,2026-01-18T18:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 001608),373.00
ALT-0000127,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Policy Violation,2026-01-18T14:36:00,2026-01-18T15:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 002148),73.00
ALT-0000128,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Malware,2026-01-18T15:36:00,2026-01-18T18:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 001428),193.00
ALT-0000129,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Malware,2026-01-18T16:36:00,2026-01-18T19:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 002688),193.00
ALT-0000130,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Phishing,2026-01-18T17:36:00,2026-01-18T22:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 001968),313.00
ALT-0000131,CSE-001,Northern Grid Operator,Power,AST-001-01,LOW,Unauthorized Access,2026-01-18T18:36:00,2026-01-19T01:49:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 001248),433.00
ALT-0000132,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Data Exfiltration,2026-01-19T08:59:00,2026-01-19T13:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 001067),252.00
ALT-0000133,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Data Exfiltration,2026-01-19T09:59:00,2026-01-19T14:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 002327),252.00
ALT-0000134,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Denial of Service,2026-01-19T10:59:00,2026-01-19T17:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 001607),372.00
ALT-0000135,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Vulnerability Exploit,2026-01-19T12:59:00,2026-01-19T14:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 002147),72.00
ALT-0000136,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Policy Violation,2026-01-19T13:59:00,2026-01-19T17:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 001427),192.00
ALT-0000137,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Policy Violation,2026-01-19T14:59:00,2026-01-19T18:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 002687),192.00
ALT-0000138,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Malware,2026-01-19T15:59:00,2026-01-19T21:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 001967),312.00
ALT-0000139,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Phishing,2026-01-19T16:59:00,2026-01-20T00:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 001247),432.00
ALT-0000140,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Phishing,2026-01-19T17:59:00,2026-01-20T01:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 002507),432.00
ALT-0000141,CSE-001,Northern Grid Operator,Power,AST-001-12,CRITICAL,Unauthorized Access,2026-01-19T18:59:00,2026-01-19T21:11:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 001787),132.00
ALT-0000142,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Data Exfiltration,2026-01-20T08:22:00,2026-01-20T14:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 001606),371.00
ALT-0000143,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Denial of Service,2026-01-20T10:22:00,2026-01-20T11:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 002146),71.00
ALT-0000144,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Vulnerability Exploit,2026-01-20T11:22:00,2026-01-20T14:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 001426),191.00
ALT-0000145,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Vulnerability Exploit,2026-01-20T12:22:00,2026-01-20T15:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 002686),191.00
ALT-0000146,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Policy Violation,2026-01-20T13:22:00,2026-01-20T18:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 001966),311.00
ALT-0000147,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Malware,2026-01-20T14:22:00,2026-01-20T21:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 001246),431.00
ALT-0000148,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Malware,2026-01-20T15:22:00,2026-01-20T22:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 002506),431.00
ALT-0000149,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Phishing,2026-01-20T16:22:00,2026-01-20T18:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 001786),131.00
ALT-0000150,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Unauthorized Access,2026-01-20T17:22:00,2026-01-20T21:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 001066),251.00
ALT-0000151,CSE-001,Northern Grid Operator,Power,AST-001-11,HIGH,Unauthorized Access,2026-01-20T18:22:00,2026-01-20T22:33:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 002326),251.00
ALT-0000152,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Data Exfiltration,2026-01-21T08:45:00,2026-01-21T09:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 002145),70.00
ALT-0000153,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Denial of Service,2026-01-21T09:45:00,2026-01-21T12:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 001425),190.00
ALT-0000154,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Denial of Service,2026-01-21T10:45:00,2026-01-21T13:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 002685),190.00
ALT-0000155,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Vulnerability Exploit,2026-01-21T11:45:00,2026-01-21T16:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 001965),310.00
ALT-0000156,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Policy Violation,2026-01-21T12:45:00,2026-01-21T19:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 001245),430.00
ALT-0000157,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Policy Violation,2026-01-21T13:45:00,2026-01-21T20:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 002505),430.00
ALT-0000158,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Malware,2026-01-21T14:45:00,2026-01-21T16:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 001785),130.00
ALT-0000159,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Phishing,2026-01-21T15:45:00,2026-01-21T19:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 001065),250.00
ALT-0000160,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Phishing,2026-01-21T16:45:00,2026-01-21T20:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 002325),250.00
ALT-0000161,CSE-001,Northern Grid Operator,Power,AST-001-10,MEDIUM,Unauthorized Access,2026-01-21T17:45:00,2026-01-21T23:55:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 001605),370.00
ALT-0000162,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Data Exfiltration,2026-01-22T08:08:00,2026-01-22T11:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 002684),189.00
ALT-0000163,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Denial of Service,2026-01-22T09:08:00,2026-01-22T14:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 001964),309.00
ALT-0000164,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Vulnerability Exploit,2026-01-22T10:08:00,2026-01-22T17:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 001244),429.00
ALT-0000165,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Vulnerability Exploit,2026-01-22T11:08:00,2026-01-22T18:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 002504),429.00
ALT-0000166,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Policy Violation,2026-01-22T12:08:00,2026-01-22T14:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 001784),129.00
ALT-0000167,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Malware,2026-01-22T13:08:00,2026-01-22T17:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 001064),249.00
ALT-0000168,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Malware,2026-01-22T14:08:00,2026-01-22T18:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 002324),249.00
ALT-0000169,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Phishing,2026-01-22T15:08:00,2026-01-22T21:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 001604),369.00
ALT-0000170,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Unauthorized Access,2026-01-22T17:08:00,2026-01-22T18:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 002144),69.00
ALT-0000171,CSE-001,Northern Grid Operator,Power,AST-001-01,MEDIUM,Data Exfiltration,2026-01-22T18:08:00,2026-01-22T21:17:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 001424),189.00
ALT-0000172,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Denial of Service,2026-01-23T08:31:00,2026-01-23T15:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 001243),428.00
ALT-0000173,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Denial of Service,2026-01-23T09:31:00,2026-01-23T16:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 002503),428.00
ALT-0000174,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Vulnerability Exploit,2026-01-23T10:31:00,2026-01-23T12:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 001783),128.00
ALT-0000175,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Policy Violation,2026-01-23T11:31:00,2026-01-23T15:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 001063),248.00
ALT-0000176,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Policy Violation,2026-01-23T12:31:00,2026-01-23T16:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 002323),248.00
ALT-0000177,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Malware,2026-01-23T13:31:00,2026-01-23T19:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 001603),368.00
ALT-0000178,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Phishing,2026-01-23T15:31:00,2026-01-23T16:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 002143),68.00
ALT-0000179,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Unauthorized Access,2026-01-23T16:31:00,2026-01-23T19:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 001423),188.00
ALT-0000180,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Unauthorized Access,2026-01-23T17:31:00,2026-01-23T20:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 002683),188.00
ALT-0000181,CSE-001,Northern Grid Operator,Power,AST-001-08,LOW,Data Exfiltration,2026-01-23T18:31:00,2026-01-23T23:39:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 001963),308.00
ALT-0000182,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Denial of Service,2026-01-24T08:54:00,2026-01-24T11:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 001782),127.00
ALT-0000183,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Vulnerability Exploit,2026-01-24T09:54:00,2026-01-24T14:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 001062),247.00
ALT-0000184,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Vulnerability Exploit,2026-01-24T10:54:00,2026-01-24T15:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 002322),247.00
ALT-0000185,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Policy Violation,2026-01-24T11:54:00,2026-01-24T18:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 001602),367.00
ALT-0000186,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Malware,2026-01-24T13:54:00,2026-01-24T15:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 002142),67.00
ALT-0000187,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Phishing,2026-01-24T14:54:00,2026-01-24T18:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 001422),187.00
ALT-0000188,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Phishing,2026-01-24T15:54:00,2026-01-24T19:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 002682),187.00
ALT-0000189,CSE-001,Northern Grid Operator,Power,AST-001-07,LOW,Unauthorized Access,2026-01-24T16:54:00,2026-01-24T22:01:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 001962),307.00
